onset	duration	trial_type	InstructionToButtonTime	InstructionToToneTime	modulation
-30.1	0.0	Unknown2	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown2	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
-30.1	0.0	Unknown1	n/a	n/a	1
0.0	0.0	FirstfMRITrigger	n/a	n/a	1
1.0399999999999991	0.0	FixationCross	n/a	n/a	1
5.449999999999996	0.5	AudioInstruction	3.8100000000000023	5.130000000000003	1
5.449999999999996	3.8100000000000023	Agency	3.8100000000000023	5.130000000000003	2.487980664309756
5.449999999999996	0.5	AudioYouCanChoose	n/a	n/a	1
5.449999999999996	0.5	Audio	n/a	n/a	1
7.969999999999999	0.0	Map1	n/a	n/a	1
9.259999999999998	0.0	Button	n/a	n/a	1
9.259999999999998	0.0	CommanderNoShock	n/a	n/a	1
9.359999999999996	1.5	WitnessNoShock	n/a	n/a	1
10.579999999999998	0.0	LogNoShock	n/a	n/a	1
