onset	duration	trial_type	disobedience	InstructionToButtonTime	InstructionToToneTime
-30.28	0.0	Unknown2	n/a	n/a	n/a
-30.28	0.0	Unknown2	n/a	n/a	n/a
0.0	0.0	FirstfMRITrigger	n/a	n/a	n/a
1.0299999999999976	0.0	FixationCross	n/a	n/a	n/a
4.229999999999997	0.5	AudioSendShock	n/a	n/a	n/a
4.229999999999997	0.5	AudioInstruction	n/a	3.740000000000002	4.399999999999999
4.229999999999997	0.5	Audio	n/a	n/a	n/a
6.769999999999996	0.0	Map2	n/a	n/a	n/a
7.969999999999999	0.0	AgentShock	n/a	n/a	n/a
7.769999999999999	1.5	WitnessShock	n/a	n/a	n/a
8.629999999999995	0.2	Audio	n/a	n/a	n/a
8.629999999999995	0.2	AudioTone	n/a	n/a	n/a
8.629999999999995	0.2	AudioTone	n/a	n/a	n/a
8.64	0.0	LogShock	n/a	n/a	n/a
8.65	10.249999999999998	RatingScale	n/a	n/a	n/a
19.03	0.0	FixationCross	n/a	n/a	n/a
20.93	0.0	FixationCross	n/a	n/a	n/a
21.729999999999997	0.5	Audio	n/a	n/a	n/a
21.729999999999997	0.5	AudioDontSendShock	n/a	n/a	n/a
21.729999999999997	0.5	AudioInstruction	n/a	3.9100000000000037	4.480000000000004
24.259999999999998	0.0	Map2	n/a	n/a	n/a
25.64	0.0	Button	n/a	n/a	n/a
25.64	0.0	AgentNoShock	n/a	n/a	n/a
26.01	1.5	WitnessNoShock	n/a	n/a	n/a
26.21	0.2	AudioTone	n/a	n/a	n/a
26.21	0.0	LogNoShock	n/a	n/a	n/a
26.21	0.2	AudioTone	n/a	n/a	n/a
26.220000000000002	10.06999999999999	RatingScale	n/a	n/a	n/a
36.400000000000006	0.0	FixationCross	n/a	n/a	n/a
38.0	0.0	FixationCross	n/a	n/a	n/a
40.599999999999994	0.5	Audio	n/a	n/a	n/a
40.599999999999994	0.5	AudioInstruction	n/a	3.7900000000000063	4.060000000000002
40.599999999999994	0.5	AudioDontSendShock	n/a	n/a	n/a
43.129999999999995	0.0	Map2	n/a	n/a	n/a
44.39	0.0	Button	n/a	n/a	n/a
44.39	0.0	AgentNoShock	n/a	n/a	n/a
44.459999999999994	1.5	WitnessNoShock	n/a	n/a	n/a
44.66	0.2	AudioTone	n/a	n/a	n/a
44.66	0.2	Audio	n/a	n/a	n/a
44.66	0.2	AudioTone	n/a	n/a	n/a
44.669999999999995	9.07	RatingScale	n/a	n/a	n/a
53.84	0.0	FixationCross	n/a	n/a	n/a
55.84	0.0	FixationCross	n/a	n/a	n/a
56.64	0.5	AudioDontSendShock	n/a	n/a	n/a
56.64	0.5	AudioInstruction	n/a	3.6099999999999994	4.459999999999994
56.64	0.5	Audio	n/a	n/a	n/a
59.17999999999999	0.0	Map1	n/a	n/a	n/a
60.25	0.0	AgentNoShock	n/a	n/a	n/a
60.05	1.5	WitnessNoShock	n/a	n/a	n/a
61.099999999999994	0.2	AudioTone	n/a	n/a	n/a
61.099999999999994	0.2	AudioTone	n/a	n/a	n/a
61.099999999999994	0.2	Audio	n/a	n/a	n/a
61.099999999999994	0.0	LogNoShock	n/a	n/a	n/a
61.10999999999999	9.100000000000001	RatingScale	n/a	n/a	n/a
70.32	0.0	FixationCross	n/a	n/a	n/a
72.27	0.0	FixationCross	n/a	n/a	n/a
76.07	0.5	AudioSendShock	n/a	n/a	n/a
76.07	0.5	AudioInstruction	n/a	3.660000000000011	3.930000000000007
76.07	0.5	Audio	n/a	n/a	n/a
78.6	0.0	Map1	n/a	n/a	n/a
79.73	0.0	Button	n/a	n/a	n/a
79.73	0.0	AgentShock	n/a	n/a	n/a
79.8	1.5	WitnessShock	n/a	n/a	n/a
80.0	0.2	Audio	n/a	n/a	n/a
80.0	0.2	AudioTone	n/a	n/a	n/a
80.01	0.0	LogShock	n/a	n/a	n/a
80.02000000000001	11.109999999999985	RatingScale	n/a	n/a	n/a
91.24	0.0	FixationCross	n/a	n/a	n/a
92.66	0.0	FixationCross	n/a	n/a	n/a
95.86	0.5	Audio	n/a	n/a	n/a
95.86	0.5	AudioDontSendShock	n/a	n/a	n/a
95.86	0.5	AudioInstruction	n/a	3.779999999999987	4.61999999999999
98.38999999999999	0.0	Map1	n/a	n/a	n/a
99.63999999999999	0.0	AgentNoShock	n/a	n/a	n/a
99.43999999999998	1.5	WitnessNoShock	n/a	n/a	n/a
100.47999999999999	0.0	LogNoShock	n/a	n/a	n/a
100.47999999999999	0.2	AudioTone	n/a	n/a	n/a
100.47999999999999	0.2	AudioTone	n/a	n/a	n/a
100.47999999999999	0.2	Audio	n/a	n/a	n/a
100.49	8.060000000000016	RatingScale	n/a	n/a	n/a
108.66	0.0	FixationCross	n/a	n/a	n/a
110.24000000000001	0.0	FixationCross	n/a	n/a	n/a
114.63999999999999	0.5	AudioInstruction	n/a	4.260000000000019	4.7900000000000205
114.63999999999999	0.5	Audio	n/a	n/a	n/a
114.63999999999999	0.5	AudioDontSendShock	n/a	n/a	n/a
117.16999999999999	0.0	Map2	n/a	n/a	n/a
118.9	0.0	AgentNoShock	n/a	n/a	n/a
118.7	1.5	WitnessNoShock	n/a	n/a	n/a
119.43	0.2	AudioTone	n/a	n/a	n/a
119.43	0.0	LogNoShock	n/a	n/a	n/a
119.43	0.2	AudioTone	n/a	n/a	n/a
119.43	0.2	Audio	n/a	n/a	n/a
119.44000000000001	8.069999999999979	RatingScale	n/a	n/a	n/a
127.60999999999999	0.0	FixationCross	n/a	n/a	n/a
129.01	0.0	FixationCross	n/a	n/a	n/a
129.21	0.5	AudioDontSendShock	n/a	n/a	n/a
129.21	0.5	AudioInstruction	n/a	3.519999999999982	3.75
129.21	0.5	Audio	n/a	n/a	n/a
131.73	0.0	Map1	n/a	n/a	n/a
132.73	0.0	AgentNoShock	n/a	n/a	n/a
132.53	1.5	WitnessNoShock	n/a	n/a	n/a
132.96	0.2	Audio	n/a	n/a	n/a
132.96	0.2	AudioTone	n/a	n/a	n/a
132.96	0.0	LogNoShock	n/a	n/a	n/a
132.96	0.2	AudioTone	n/a	n/a	n/a
132.97	8.159999999999997	RatingScale	n/a	n/a	n/a
141.23	0.0	FixationCross	n/a	n/a	n/a
142.9	0.0	FixationCross	n/a	n/a	n/a
144.9	0.5	AudioSendShock	n/a	n/a	n/a
144.9	0.5	AudioInstruction	n/a	3.5999999999999943	3.829999999999984
144.9	0.5	Audio	n/a	n/a	n/a
147.42	0.0	Map2	n/a	n/a	n/a
148.5	0.0	Button	n/a	n/a	n/a
148.5	0.0	AgentShock	n/a	n/a	n/a
148.53	1.5	WitnessShock	n/a	n/a	n/a
148.73	0.2	AudioTone	n/a	n/a	n/a
148.73	0.2	AudioTone	n/a	n/a	n/a
148.74	0.0	LogShock	n/a	n/a	n/a
148.75	10.060000000000002	RatingScale	n/a	n/a	n/a
158.91	0.0	FixationCross	n/a	n/a	n/a
160.75	0.0	FixationCross	n/a	n/a	n/a
162.75	0.5	AudioInstruction	n/a	4.069999999999993	4.590000000000003
162.75	0.5	Audio	n/a	n/a	n/a
162.75	0.5	AudioSendShock	n/a	n/a	n/a
165.28	0.0	Map2	n/a	n/a	n/a
166.82	0.0	Button	n/a	n/a	n/a
166.82	0.0	AgentShock	n/a	n/a	n/a
167.14000000000001	1.5	WitnessShock	n/a	n/a	n/a
167.34	0.2	Audio	n/a	n/a	n/a
167.34	0.2	AudioTone	n/a	n/a	n/a
167.35	0.0	LogShock	n/a	n/a	n/a
167.35999999999999	8.090000000000003	RatingScale	n/a	n/a	n/a
175.55	0.0	FixationCross	n/a	n/a	n/a
177.34	0.0	FixationCross	n/a	n/a	n/a
180.54	0.5	Audio	n/a	n/a	n/a
180.54	0.5	AudioDontSendShock	n/a	n/a	n/a
180.54	0.5	AudioInstruction	n/a	4.240000000000009	5.069999999999993
183.07	0.0	Map2	n/a	n/a	n/a
184.78	0.0	AgentNoShock	n/a	n/a	n/a
184.58	1.5	WitnessNoShock	n/a	n/a	n/a
185.60999999999999	0.2	AudioTone	n/a	n/a	n/a
185.60999999999999	0.2	Audio	n/a	n/a	n/a
185.60999999999999	0.0	LogNoShock	n/a	n/a	n/a
185.60999999999999	0.2	AudioTone	n/a	n/a	n/a
185.61999999999998	9.050000000000011	RatingScale	n/a	n/a	n/a
194.78	0.0	FixationCross	n/a	n/a	n/a
195.94	0.0	FixationCross	n/a	n/a	n/a
197.34	0.5	Audio	n/a	n/a	n/a
197.34	0.5	AudioSendShock	n/a	n/a	n/a
197.34	0.5	AudioInstruction	n/a	3.609999999999985	4.439999999999998
199.88	0.0	Map2	n/a	n/a	n/a
200.95	0.0	Button	n/a	n/a	n/a
200.95	0.0	AgentShock	n/a	n/a	n/a
201.58	1.5	WitnessShock	n/a	n/a	n/a
201.78	0.0	LogShock	n/a	n/a	n/a
201.78	0.2	AudioTone	n/a	n/a	n/a
201.78	0.2	Audio	n/a	n/a	n/a
201.79	8.080000000000013	RatingScale	n/a	n/a	n/a
209.97	0.0	FixationCross	n/a	n/a	n/a
211.83	0.0	FixationCross	n/a	n/a	n/a
212.03	0.5	AudioSendShock	n/a	n/a	n/a
212.03	0.5	AudioInstruction	n/a	3.7700000000000102	4.599999999999994
212.03	0.5	Audio	n/a	n/a	n/a
214.56	0.0	Map2	n/a	n/a	n/a
215.8	0.0	AgentShock	n/a	n/a	n/a
215.60000000000002	1.5	WitnessShock	n/a	n/a	n/a
216.63	0.2	AudioTone	n/a	n/a	n/a
216.63	0.2	AudioTone	n/a	n/a	n/a
216.63	0.2	Audio	n/a	n/a	n/a
216.64	0.0	LogShock	n/a	n/a	n/a
216.64999999999998	8.06000000000003	RatingScale	n/a	n/a	n/a
224.81	0.0	FixationCross	n/a	n/a	n/a
225.88000000000002	0.0	FixationCross	n/a	n/a	n/a
230.88000000000002	0.5	AudioDontSendShock	n/a	n/a	n/a
230.88000000000002	0.5	AudioInstruction	n/a	3.909999999999968	4.139999999999986
230.88000000000002	0.5	Audio	n/a	n/a	n/a
233.41	0.0	Map2	n/a	n/a	n/a
234.79	0.0	AgentNoShock	n/a	n/a	n/a
234.59	1.5	WitnessNoShock	n/a	n/a	n/a
235.02	0.0	LogNoShock	n/a	n/a	n/a
235.02	0.2	AudioTone	n/a	n/a	n/a
235.02	0.2	AudioTone	n/a	n/a	n/a
235.02	0.2	Audio	n/a	n/a	n/a
235.03	9.060000000000002	RatingScale	n/a	n/a	n/a
244.20000000000002	0.0	FixationCross	n/a	n/a	n/a
245.67	0.0	FixationCross	n/a	n/a	n/a
247.07000000000002	0.5	Audio	n/a	n/a	n/a
247.07000000000002	0.5	AudioInstruction	n/a	4.21999999999997	4.75
247.07000000000002	0.5	AudioSendShock	n/a	n/a	n/a
249.59	0.0	Map1	n/a	n/a	n/a
251.29	0.0	Button	n/a	n/a	n/a
251.29	0.0	AgentShock	n/a	n/a	n/a
251.62000000000003	1.5	WitnessShock	n/a	n/a	n/a
251.82000000000002	0.2	Audio	n/a	n/a	n/a
251.82000000000002	0.2	AudioTone	n/a	n/a	n/a
251.82000000000002	0.0	LogShock	n/a	n/a	n/a
251.83	8.069999999999965	RatingScale	n/a	n/a	n/a
260.0	0.0	FixationCross	n/a	n/a	n/a
261.78	0.0	FixationCross	n/a	n/a	n/a
267.98	0.5	Audio	n/a	n/a	n/a
267.98	0.5	AudioSendShock	n/a	n/a	n/a
267.98	0.5	AudioInstruction	n/a	3.6499999999999773	4.17999999999995
270.5	0.0	Map1	n/a	n/a	n/a
271.63	0.0	AgentShock	n/a	n/a	n/a
271.43	1.5	WitnessShock	n/a	n/a	n/a
272.15999999999997	0.2	AudioTone	n/a	n/a	n/a
272.15999999999997	0.2	Audio	n/a	n/a	n/a
272.15999999999997	0.2	AudioTone	n/a	n/a	n/a
272.16999999999996	0.0	LogShock	n/a	n/a	n/a
272.17999999999995	8.050000000000068	RatingScale	n/a	n/a	n/a
280.34000000000003	0.0	FixationCross	n/a	n/a	n/a
282.15999999999997	0.0	FixationCross	n/a	n/a	n/a
285.36	0.5	AudioSendShock	n/a	n/a	n/a
285.36	0.5	Audio	n/a	n/a	n/a
285.36	0.5	AudioInstruction	n/a	3.7899999999999636	4.019999999999982
287.89	0.0	Map1	n/a	n/a	n/a
289.15	0.0	AgentShock	n/a	n/a	n/a
288.95	1.5	WitnessShock	n/a	n/a	n/a
289.38	0.2	AudioTone	n/a	n/a	n/a
289.38	0.2	AudioTone	n/a	n/a	n/a
289.38	0.0	LogShock	n/a	n/a	n/a
289.38	0.2	Audio	n/a	n/a	n/a
289.39	10.080000000000041	RatingScale	n/a	n/a	n/a
299.58000000000004	0.0	FixationCross	n/a	n/a	n/a
300.98	0.0	FixationCross	n/a	n/a	n/a
303.58000000000004	0.5	AudioDontSendShock	n/a	n/a	n/a
303.58000000000004	0.5	Audio	n/a	n/a	n/a
303.58000000000004	0.5	AudioInstruction	n/a	3.8199999999999363	4.649999999999977
306.11	0.0	Map2	n/a	n/a	n/a
307.4	0.0	AgentNoShock	n/a	n/a	n/a
307.2	1.5	WitnessNoShock	n/a	n/a	n/a
308.23	0.2	AudioTone	n/a	n/a	n/a
308.23	0.0	LogNoShock	n/a	n/a	n/a
308.23	0.2	Audio	n/a	n/a	n/a
308.23	0.2	AudioTone	n/a	n/a	n/a
308.24	11.059999999999945	RatingScale	n/a	n/a	n/a
319.40999999999997	0.0	FixationCross	n/a	n/a	n/a
321.19000000000005	0.0	FixationCross	n/a	n/a	n/a
321.99	0.5	AudioSendShock	n/a	n/a	n/a
321.99	0.5	Audio	n/a	n/a	n/a
321.99	0.5	AudioInstruction	n/a	3.9700000000000273	4.7999999999999545
324.52	0.0	Map2	n/a	n/a	n/a
325.96000000000004	0.0	AgentShock	n/a	n/a	n/a
325.76000000000005	1.5	WitnessShock	n/a	n/a	n/a
326.78999999999996	0.0	LogShock	n/a	n/a	n/a
326.78999999999996	0.2	Audio	n/a	n/a	n/a
326.78999999999996	0.2	AudioTone	n/a	n/a	n/a
326.78999999999996	0.2	AudioTone	n/a	n/a	n/a
326.79999999999995	8.06000000000006	RatingScale	n/a	n/a	n/a
334.97	0.0	FixationCross	n/a	n/a	n/a
336.9	0.0	FixationCross	n/a	n/a	n/a
340.70000000000005	0.5	AudioInstruction	n/a	3.839999999999918	4.069999999999936
340.70000000000005	0.5	AudioSendShock	n/a	n/a	n/a
340.70000000000005	0.5	Audio	n/a	n/a	n/a
343.23	0.0	Map1	n/a	n/a	n/a
344.53999999999996	0.0	Button	n/a	n/a	n/a
344.53999999999996	0.0	AgentShock	n/a	n/a	n/a
344.57	1.5	WitnessShock	n/a	n/a	n/a
344.77	0.2	AudioTone	n/a	n/a	n/a
344.77	0.2	AudioTone	n/a	n/a	n/a
344.78	0.0	LogShock	n/a	n/a	n/a
344.78999999999996	8.06000000000006	RatingScale	n/a	n/a	n/a
352.96000000000004	0.0	FixationCross	n/a	n/a	n/a
354.25	0.0	FixationCross	n/a	n/a	n/a
358.65	0.5	Audio	n/a	n/a	n/a
358.65	0.5	AudioInstruction	n/a	3.6900000000000546	4.220000000000027
358.65	0.5	AudioDontSendShock	n/a	n/a	n/a
361.17999999999995	0.0	Map2	n/a	n/a	n/a
362.34000000000003	0.0	Button	n/a	n/a	n/a
362.34000000000003	0.0	AgentNoShock	n/a	n/a	n/a
362.67	1.5	WitnessNoShock	n/a	n/a	n/a
362.87	0.2	AudioTone	n/a	n/a	n/a
362.87	0.2	Audio	n/a	n/a	n/a
362.87	0.0	LogNoShock	n/a	n/a	n/a
362.88	11.06000000000006	RatingScale	n/a	n/a	n/a
374.04999999999995	0.0	FixationCross	n/a	n/a	n/a
375.22	0.0	FixationCross	n/a	n/a	n/a
379.02	0.5	AudioDontSendShock	n/a	n/a	n/a
379.02	0.5	Audio	n/a	n/a	n/a
379.02	0.5	AudioInstruction	n/a	4.460000000000036	4.690000000000055
381.54999999999995	0.0	Map1	n/a	n/a	n/a
383.48	0.0	Button	n/a	n/a	n/a
383.48	0.0	AgentNoShock	n/a	n/a	n/a
383.51000000000005	1.5	WitnessNoShock	n/a	n/a	n/a
383.71000000000004	0.2	Audio	n/a	n/a	n/a
383.71000000000004	0.0	LogNoShock	n/a	n/a	n/a
383.71000000000004	0.2	AudioTone	n/a	n/a	n/a
